6.20 ,1716.00 ,-200.00 ,36.70 ,1701.00 ,320.00 ,490.00 ,155.00 ,2545.00 ,2018.00 ,18.60 ,46.80 ,0.99 
4.60 ,1475.00 ,-200.00 ,22.00 ,1351.00 ,294.00 ,625.00 ,165.00 ,2006.00 ,1696.00 ,21.00 ,41.10 ,1.01 
2.60 ,1262.00 ,-200.00 ,13.40 ,1096.00 ,182.00 ,772.00 ,134.00 ,1711.00 ,1340.00 ,26.40 ,28.90 ,0.98 
2.10 ,1156.00 ,-200.00 ,11.50 ,1034.00 ,154.00 ,813.00 ,122.00 ,1640.00 ,1123.00 ,27.70 ,26.30 ,0.97 
2.00 ,1192.00 ,-200.00 ,13.40 ,1097.00 ,118.00 ,796.00 ,113.00 ,1688.00 ,971.00 ,30.10 ,22.10 ,0.93 
2.20 ,1233.00 ,-200.00 ,15.20 ,1154.00 ,116.00 ,746.00 ,115.00 ,1740.00 ,1000.00 ,31.00 ,22.90 ,1.01 
2.10 ,1208.00 ,-200.00 ,13.00 ,1083.00 ,121.00 ,792.00 ,118.00 ,1702.00 ,891.00 ,31.00 ,22.60 ,1.00 
2.30 ,1215.00 ,-200.00 ,14.00 ,1116.00 ,116.00 ,784.00 ,125.00 ,1715.00 ,852.00 ,31.60 ,21.00 ,0.96 
2.50 ,1251.00 ,-200.00 ,15.50 ,1165.00 ,144.00 ,747.00 ,135.00 ,1774.00 ,975.00 ,30.40 ,24.70 ,1.05 
3.40 ,1358.00 ,-200.00 ,19.30 ,1278.00 ,176.00 ,689.00 ,149.00 ,1899.00 ,1192.00 ,28.80 ,26.30 ,1.03 
4.30 ,1379.00 ,-200.00 ,21.90 ,1349.00 ,214.00 ,645.00 ,162.00 ,1961.00 ,1373.00 ,26.40 ,30.10 ,1.02 
3.80 ,1379.00 ,-200.00 ,21.10 ,1326.00 ,191.00 ,659.00 ,151.00 ,1961.00 ,1307.00 ,24.70 ,31.50 ,0.97 
3.80 ,1373.00 ,-200.00 ,18.40 ,1252.00 ,205.00 ,670.00 ,154.00 ,1889.00 ,1325.00 ,22.90 ,36.50 ,1.01 
2.00 ,1197.00 ,-200.00 ,9.30 ,950.00 ,110.00 ,823.00 ,118.00 ,1592.00 ,918.00 ,20.80 ,41.80 ,1.02 
1.70 ,1238.00 ,-200.00 ,9.00 ,940.00 ,95.00 ,815.00 ,103.00 ,1622.00 ,877.00 ,19.70 ,47.10 ,1.07 
2.00 ,1255.00 ,-200.00 ,9.60 ,963.00 ,126.00 ,781.00 ,122.00 ,1665.00 ,1024.00 ,18.90 ,52.20 ,1.13 
1.50 ,1164.00 ,-200.00 ,8.20 ,908.00 ,90.00 ,821.00 ,102.00 ,1574.00 ,1019.00 ,18.50 ,50.10 ,1.05 
0.80 ,1046.00 ,-200.00 ,5.80 ,803.00 ,48.00 ,900.00 ,73.00 ,1490.00 ,823.00 ,18.00 ,53.00 ,1.08 
0.50 ,956.00 ,-200.00 ,3.10 ,661.00 ,38.00 ,1043.00 ,59.00 ,1398.00 ,701.00 ,18.40 ,51.70 ,1.08 
0.30 ,885.00 ,-200.00 ,1.70 ,565.00 ,-200.00 ,1217.00 ,-200.00 ,1329.00 ,542.00 ,19.80 ,46.20 ,1.06 
-200.00 ,877.00 ,-200.00 ,1.60 ,549.00 ,14.00 ,1265.00 ,26.00 ,1317.00 ,463.00 ,19.60 ,47.70 ,1.07 
0.30 ,925.00 ,-200.00 ,2.30 ,609.00 ,26.00 ,1168.00 ,35.00 ,1363.00 ,533.00 ,17.30 ,54.10 ,1.06 
0.90 ,1086.00 ,-200.00 ,6.60 ,837.00 ,83.00 ,885.00 ,68.00 ,1553.00 ,906.00 ,15.80 ,59.00 ,1.05 
2.80 ,1490.00 ,-200.00 ,19.60 ,1286.00 ,188.00 ,593.00 ,97.00 ,2053.00 ,1447.00 ,16.60 ,55.90 ,1.05 
5.40 ,1763.00 ,-200.00 ,32.90 ,1617.00 ,253.00 ,489.00 ,146.00 ,2503.00 ,1835.00 ,18.70 ,52.80 ,1.13 
4.00 ,1462.00 ,-200.00 ,18.10 ,1242.00 ,149.00 ,637.00 ,83.00 ,1961.00 ,1552.00 ,20.70 ,46.40 ,1.12 
2.20 ,1232.00 ,-200.00 ,12.40 ,1062.00 ,155.00 ,787.00 ,117.00 ,1707.00 ,1092.00 ,26.10 ,30.00 ,1.00 
2.20 ,1239.00 ,-200.00 ,12.50 ,1067.00 ,146.00 ,779.00 ,117.00 ,1702.00 ,1071.00 ,28.60 ,25.80 ,1.00 
2.00 ,1218.00 ,-200.00 ,12.00 ,1051.00 ,121.00 ,796.00 ,108.00 ,1689.00 ,881.00 ,30.30 ,23.30 ,0.99 
2.00 ,1235.00 ,-200.00 ,13.30 ,1094.00 ,111.00 ,756.00 ,107.00 ,1729.00 ,907.00 ,31.30 ,22.30 ,1.00 
1.90 ,1196.00 ,-200.00 ,12.30 ,1061.00 ,116.00 ,791.00 ,120.00 ,1649.00 ,899.00 ,31.10 ,22.30 ,0.99 
2.70 ,1288.00 ,-200.00 ,16.00 ,1179.00 ,167.00 ,717.00 ,150.00 ,1799.00 ,1074.00 ,32.40 ,20.40 ,0.97 
2.20 ,1248.00 ,-200.00 ,13.70 ,1108.00 ,145.00 ,772.00 ,138.00 ,1701.00 ,969.00 ,32.60 ,19.30 ,0.94 
3.50 ,1401.00 ,-200.00 ,21.70 ,1342.00 ,192.00 ,663.00 ,148.00 ,1959.00 ,1267.00 ,31.20 ,20.30 ,0.91 
4.10 ,1401.00 ,-200.00 ,23.70 ,1396.00 ,231.00 ,645.00 ,168.00 ,2009.00 ,1402.00 ,27.70 ,24.80 ,0.91 
4.40 ,1444.00 ,-200.00 ,22.10 ,1354.00 ,248.00 ,655.00 ,172.00 ,1956.00 ,1437.00 ,25.70 ,27.90 ,0.91 
4.50 ,1379.00 ,-200.00 ,20.60 ,1312.00 ,267.00 ,683.00 ,179.00 ,1870.00 ,1382.00 ,24.10 ,29.90 ,0.89 
2.90 ,1251.00 ,-200.00 ,13.40 ,1097.00 ,181.00 ,771.00 ,143.00 ,1680.00 ,1280.00 ,22.20 ,34.40 ,0.91 
2.60 ,1269.00 ,-200.00 ,12.80 ,1077.00 ,163.00 ,773.00 ,137.00 ,1706.00 ,1250.00 ,20.70 ,38.00 ,0.91 
2.10 ,1242.00 ,-200.00 ,12.30 ,1060.00 ,141.00 ,745.00 ,117.00 ,1693.00 ,1359.00 ,20.20 ,42.80 ,1.00 
1.20 ,1045.00 ,-200.00 ,6.80 ,850.00 ,78.00 ,889.00 ,93.00 ,1506.00 ,1102.00 ,20.50 ,42.00 ,1.00 
0.60 ,937.00 ,-200.00 ,3.80 ,698.00 ,42.00 ,1039.00 ,64.00 ,1382.00 ,768.00 ,20.10 ,42.00 ,0.98 
0.30 ,875.00 ,-200.00 ,2.50 ,622.00 ,35.00 ,1167.00 ,58.00 ,1331.00 ,656.00 ,20.00 ,41.50 ,0.96 
0.30 ,889.00 ,-200.00 ,2.70 ,633.00 ,-200.00 ,1123.00 ,-200.00 ,1344.00 ,683.00 ,16.30 ,51.60 ,0.95 
-200.00 ,888.00 ,-200.00 ,2.80 ,640.00 ,33.00 ,1089.00 ,47.00 ,1330.00 ,670.00 ,16.50 ,50.20 ,0.93 
0.30 ,881.00 ,-200.00 ,2.60 ,624.00 ,38.00 ,1135.00 ,47.00 ,1319.00 ,656.00 ,16.40 ,50.20 ,0.93 
0.70 ,998.00 ,-200.00 ,7.00 ,856.00 ,65.00 ,894.00 ,62.00 ,1488.00 ,926.00 ,14.90 ,54.70 ,0.92 
4.20 ,1517.00 ,-200.00 ,26.20 ,1460.00 ,296.00 ,551.00 ,113.00 ,2205.00 ,1677.00 ,16.40 ,51.30 ,0.95 
4.80 ,1522.00 ,-200.00 ,28.20 ,1509.00 ,303.00 ,543.00 ,126.00 ,2275.00 ,1828.00 ,18.20 ,46.20 ,0.96 
3.40 ,1417.00 ,-200.00 ,20.20 ,1303.00 ,244.00 ,635.00 ,139.00 ,1964.00 ,1752.00 ,20.70 ,40.00 ,0.96 
2.80 ,1329.00 ,-200.00 ,17.10 ,1214.00 ,216.00 ,700.00 ,148.00 ,1845.00 ,1581.00 ,26.50 ,27.00 ,0.92 
1.80 ,1203.00 ,-200.00 ,11.20 ,1023.00 ,137.00 ,825.00 ,117.00 ,1622.00 ,1132.00 ,28.50 ,23.80 ,0.92 
1.90 ,1234.00 ,-200.00 ,11.60 ,1037.00 ,120.00 ,788.00 ,106.00 ,1658.00 ,1037.00 ,29.70 ,23.70 ,0.97 
2.00 ,1286.00 ,-200.00 ,13.20 ,1090.00 ,100.00 ,750.00 ,98.00 ,1719.00 ,1023.00 ,31.70 ,21.70 ,1.00 
1.90 ,1298.00 ,-200.00 ,12.70 ,1075.00 ,103.00 ,749.00 ,98.00 ,1690.00 ,1022.00 ,31.70 ,21.50 ,0.99 
2.00 ,1308.00 ,-200.00 ,13.00 ,1084.00 ,123.00 ,757.00 ,110.00 ,1724.00 ,989.00 ,32.80 ,19.50 ,0.95 
2.30 ,1276.00 ,-200.00 ,13.50 ,1099.00 ,136.00 ,783.00 ,114.00 ,1680.00 ,925.00 ,32.50 ,18.60 ,0.89 
2.70 ,1234.00 ,-200.00 ,10.20 ,985.00 ,158.00 ,815.00 ,122.00 ,1572.00 ,795.00 ,30.20 ,22.60 ,0.95 
3.60 ,1419.00 ,-200.00 ,20.10 ,1300.00 ,216.00 ,670.00 ,155.00 ,1923.00 ,1263.00 ,27.60 ,25.70 ,0.94 
3.80 ,1325.00 ,-200.00 ,19.10 ,1273.00 ,211.00 ,716.00 ,145.00 ,1815.00 ,1184.00 ,25.90 ,24.90 ,0.82 
3.50 ,1346.00 ,-200.00 ,17.50 ,1224.00 ,202.00 ,715.00 ,146.00 ,1794.00 ,1272.00 ,23.90 ,29.40 ,0.86 
2.50 ,1241.00 ,-200.00 ,13.80 ,1110.00 ,147.00 ,772.00 ,130.00 ,1698.00 ,1177.00 ,22.30 ,32.10 ,0.85 
2.50 ,1274.00 ,-200.00 ,13.30 ,1094.00 ,160.00 ,771.00 ,126.00 ,1682.00 ,1231.00 ,20.50 ,35.90 ,0.86 
3.00 ,1321.00 ,-200.00 ,14.80 ,1144.00 ,162.00 ,732.00 ,127.00 ,1745.00 ,1243.00 ,19.80 ,37.20 ,0.85 
3.70 ,1424.00 ,-200.00 ,18.00 ,1240.00 ,194.00 ,662.00 ,126.00 ,1841.00 ,1427.00 ,19.10 ,41.90 ,0.92 
3.30 ,1357.00 ,-200.00 ,16.00 ,1178.00 ,167.00 ,674.00 ,124.00 ,1782.00 ,1454.00 ,17.80 ,46.10 ,0.93 
1.50 ,1123.00 ,-200.00 ,9.70 ,966.00 ,91.00 ,770.00 ,93.00 ,1594.00 ,1183.00 ,17.60 ,47.60 ,0.95 
0.70 ,1003.00 ,-200.00 ,6.20 ,820.00 ,-200.00 ,902.00 ,-200.00 ,1455.00 ,908.00 ,17.90 ,46.30 ,0.94 
-200.00 ,951.00 ,-200.00 ,4.00 ,713.00 ,42.00 ,994.00 ,58.00 ,1385.00 ,821.00 ,16.90 ,49.80 ,0.95 
0.50 ,941.00 ,-200.00 ,3.60 ,687.00 ,50.00 ,1024.00 ,59.00 ,1374.00 ,777.00 ,15.80 ,53.80 ,0.96 
0.50 ,986.00 ,-200.00 ,4.60 ,745.00 ,61.00 ,959.00 ,66.00 ,1426.00 ,888.00 ,16.50 ,53.50 ,0.99 
1.20 ,1153.00 ,-200.00 ,9.20 ,947.00 ,107.00 ,795.00 ,80.00 ,1643.00 ,1076.00 ,17.20 ,52.90 ,1.03 
2.20 ,1323.00 ,-200.00 ,14.60 ,1137.00 ,139.00 ,696.00 ,94.00 ,1846.00 ,1285.00 ,19.30 ,48.30 ,1.07 
2.20 ,1315.00 ,-200.00 ,11.70 ,1040.00 ,165.00 ,743.00 ,102.00 ,1740.00 ,1315.00 ,20.60 ,47.10 ,1.13 
2.10 ,1303.00 ,-200.00 ,11.00 ,1015.00 ,139.00 ,777.00 ,96.00 ,1731.00 ,1250.00 ,23.70 ,40.00 ,1.15 
1.80 ,1238.00 ,-200.00 ,11.60 ,1037.00 ,113.00 ,813.00 ,91.00 ,1698.00 ,978.00 ,25.60 ,32.50 ,1.05 
2.20 ,1259.00 ,-200.00 ,12.90 ,1080.00 ,138.00 ,772.00 ,104.00 ,1736.00 ,1072.00 ,27.20 ,28.10 ,1.00 
2.00 ,1246.00 ,-200.00 ,12.60 ,1070.00 ,104.00 ,770.00 ,84.00 ,1747.00 ,1064.00 ,27.90 ,28.10 ,1.04 
1.40 ,1154.00 ,-200.00 ,8.30 ,912.00 ,78.00 ,872.00 ,76.00 ,1605.00 ,825.00 ,28.30 ,27.80 ,1.05 
1.80 ,1237.00 ,-200.00 ,10.50 ,997.00 ,97.00 ,800.00 ,87.00 ,1688.00 ,924.00 ,29.20 ,27.00 ,1.08 
2.10 ,1315.00 ,-200.00 ,11.70 ,1041.00 ,115.00 ,773.00 ,101.00 ,1767.00 ,966.00 ,28.90 ,29.30 ,1.15 
2.80 ,1466.00 ,-200.00 ,15.80 ,1174.00 ,152.00 ,680.00 ,115.00 ,1965.00 ,1302.00 ,25.40 ,39.80 ,1.28 
2.80 ,1409.00 ,-200.00 ,13.90 ,1113.00 ,157.00 ,710.00 ,110.00 ,1850.00 ,1256.00 ,25.20 ,40.10 ,1.26 
2.70 ,1366.00 ,-200.00 ,15.70 ,1171.00 ,132.00 ,693.00 ,103.00 ,1933.00 ,1068.00 ,24.50 ,39.40 ,1.20 
1.80 ,1241.00 ,-200.00 ,10.90 ,1011.00 ,98.00 ,781.00 ,90.00 ,1748.00 ,1070.00 ,22.30 ,45.40 ,1.21 
1.20 ,1123.00 ,-200.00 ,6.40 ,832.00 ,65.00 ,930.00 ,68.00 ,1565.00 ,792.00 ,21.20 ,48.30 ,1.20 
2.60 ,1321.00 ,-200.00 ,12.70 ,1075.00 ,101.00 ,757.00 ,85.00 ,1891.00 ,1017.00 ,20.60 ,50.50 ,1.21 
3.10 ,1397.00 ,-200.00 ,15.30 ,1159.00 ,134.00 ,681.00 ,100.00 ,1949.00 ,1207.00 ,20.20 ,52.90 ,1.23 
4.10 ,1507.00 ,-200.00 ,20.50 ,1311.00 ,177.00 ,608.00 ,114.00 ,2107.00 ,1499.00 ,19.80 ,54.50 ,1.25 
3.60 ,1405.00 ,-200.00 ,15.90 ,1177.00 ,179.00 ,660.00 ,108.00 ,1931.00 ,1474.00 ,19.50 ,56.20 ,1.26 
1.90 ,1192.00 ,-200.00 ,10.40 ,994.00 ,105.00 ,759.00 ,78.00 ,1780.00 ,1163.00 ,19.00 ,58.00 ,1.26 
1.90 ,1199.00 ,-200.00 ,12.60 ,1070.00 ,-200.00 ,671.00 ,-200.00 ,1873.00 ,1189.00 ,18.10 ,61.60 ,1.27 
-200.00 ,973.00 ,-200.00 ,4.90 ,761.00 ,49.00 ,954.00 ,55.00 ,1501.00 ,815.00 ,18.00 ,57.60 ,1.18 
0.30 ,864.00 ,-200.00 ,2.10 ,591.00 ,27.00 ,1247.00 ,37.00 ,1374.00 ,507.00 ,17.70 ,56.00 ,1.12 
0.40 ,886.00 ,-200.00 ,2.20 ,598.00 ,41.00 ,1257.00 ,53.00 ,1374.00 ,506.00 ,17.90 ,52.40 ,1.07 
0.80 ,988.00 ,-200.00 ,4.00 ,713.00 ,78.00 ,1092.00 ,79.00 ,1455.00 ,716.00 ,18.90 ,49.30 ,1.07 
0.80 ,1008.00 ,-200.00 ,4.30 ,729.00 ,68.00 ,1034.00 ,65.00 ,1490.00 ,795.00 ,20.00 ,48.60 ,1.12 
0.80 ,976.00 ,-200.00 ,3.80 ,698.00 ,64.00 ,1156.00 ,64.00 ,1393.00 ,594.00 ,20.60 ,41.20 ,0.98 
0.80 ,978.00 ,-200.00 ,4.10 ,718.00 ,67.00 ,1137.00 ,66.00 ,1392.00 ,565.00 ,23.60 ,34.00 ,0.97 
0.90 ,987.00 ,-200.00 ,4.50 ,740.00 ,54.00 ,1105.00 ,53.00 ,1407.00 ,523.00 ,26.70 ,28.10 ,0.97 
1.20 ,1030.00 ,-200.00 ,5.30 ,778.00 ,67.00 ,1071.00 ,69.00 ,1452.00 ,591.00 ,26.80 ,28.10 ,0.98 
1.00 ,955.00 ,-200.00 ,4.20 ,723.00 ,51.00 ,1129.00 ,57.00 ,1393.00 ,559.00 ,27.70 ,25.80 ,0.95 
0.80 ,924.00 ,-200.00 ,3.30 ,673.00 ,28.00 ,1247.00 ,36.00 ,1346.00 ,430.00 ,28.80 ,22.70 ,0.89 
1.10 ,1005.00 ,-200.00 ,4.90 ,758.00 ,51.00 ,1091.00 ,57.00 ,1434.00 ,522.00 ,26.80 ,27.30 ,0.95 
1.50 ,1059.00 ,-200.00 ,6.10 ,816.00 ,77.00 ,1023.00 ,73.00 ,1468.00 ,641.00 ,25.90 ,28.70 ,0.94 
1.50 ,1079.00 ,-200.00 ,6.90 ,851.00 ,93.00 ,991.00 ,81.00 ,1490.00 ,738.00 ,25.80 ,27.70 ,0.91 
1.40 ,1070.00 ,-200.00 ,6.80 ,850.00 ,94.00 ,997.00 ,91.00 ,1502.00 ,778.00 ,24.80 ,29.50 ,0.91 
1.10 ,1085.00 ,-200.00 ,5.80 ,805.00 ,69.00 ,972.00 ,65.00 ,1528.00 ,718.00 ,25.30 ,36.30 ,1.15 
0.90 ,1066.00 ,-200.00 ,5.50 ,787.00 ,57.00 ,986.00 ,56.00 ,1552.00 ,689.00 ,23.90 ,40.40 ,1.18 
1.00 ,1094.00 ,-200.00 ,6.10 ,815.00 ,74.00 ,934.00 ,69.00 ,1563.00 ,852.00 ,21.40 ,46.60 ,1.18 
1.10 ,1110.00 ,-200.00 ,6.00 ,814.00 ,75.00 ,948.00 ,73.00 ,1571.00 ,854.00 ,20.50 ,49.30 ,1.17 
1.00 ,968.00 ,-200.00 ,4.20 ,719.00 ,73.00 ,1081.00 ,76.00 ,1388.00 ,664.00 ,19.20 ,42.30 ,0.93 
0.70 ,906.00 ,-200.00 ,4.10 ,714.00 ,56.00 ,1163.00 ,67.00 ,1351.00 ,544.00 ,19.20 ,37.90 ,0.84 
0.50 ,849.00 ,-200.00 ,2.40 ,615.00 ,31.00 ,1285.00 ,44.00 ,1276.00 ,461.00 ,17.20 ,43.10 ,0.84 
0.20 ,774.00 ,-200.00 ,1.00 ,500.00 ,13.00 ,1536.00 ,21.00 ,1169.00 ,352.00 ,15.80 ,45.20 ,0.81 
-200.00 ,746.00 ,-200.00 ,0.60 ,450.00 ,-200.00 ,1807.00 ,-200.00 ,1111.00 ,308.00 ,15.70 ,42.30 ,0.75 
-200.00 ,753.00 ,-200.00 ,0.50 ,437.00 ,14.00 ,1904.00 ,19.00 ,1110.00 ,301.00 ,16.30 ,41.00 ,0.75 
0.10 ,749.00 ,-200.00 ,0.70 ,466.00 ,23.00 ,1803.00 ,29.00 ,1089.00 ,307.00 ,16.10 ,36.50 ,0.66 
0.50 ,864.00 ,-200.00 ,2.80 ,642.00 ,72.00 ,1288.00 ,69.00 ,1255.00 ,441.00 ,16.50 ,36.20 ,0.68 
1.60 ,1002.00 ,-200.00 ,7.80 ,893.00 ,165.00 ,1010.00 ,111.00 ,1394.00 ,775.00 ,17.50 ,30.90 ,0.61 
2.00 ,970.00 ,-200.00 ,9.70 ,966.00 ,118.00 ,944.00 ,81.00 ,1379.00 ,907.00 ,18.40 ,24.00 ,0.50 
1.30 ,898.00 ,-200.00 ,6.90 ,853.00 ,85.00 ,1066.00 ,56.00 ,1271.00 ,763.00 ,19.20 ,23.80 ,0.52 
1.00 ,847.00 ,-200.00 ,5.80 ,800.00 ,116.00 ,1155.00 ,90.00 ,1179.00 ,649.00 ,21.70 ,18.10 ,0.46 
0.90 ,847.00 ,-200.00 ,5.50 ,788.00 ,112.00 ,1203.00 ,85.00 ,1162.00 ,598.00 ,22.30 ,17.00 ,0.45 
1.20 ,871.00 ,-200.00 ,6.80 ,848.00 ,100.00 ,1139.00 ,83.00 ,1208.00 ,579.00 ,22.80 ,16.10 ,0.44 
1.30 ,869.00 ,-200.00 ,7.20 ,866.00 ,109.00 ,1107.00 ,85.00 ,1212.00 ,596.00 ,23.80 ,14.50 ,0.42 
1.10 ,875.00 ,-200.00 ,6.90 ,854.00 ,111.00 ,1160.00 ,85.00 ,1200.00 ,595.00 ,25.10 ,13.10 ,0.41 
1.20 ,895.00 ,-200.00 ,7.50 ,878.00 ,109.00 ,1122.00 ,81.00 ,1238.00 ,607.00 ,25.80 ,12.90 ,0.42 
1.40 ,926.00 ,-200.00 ,7.70 ,885.00 ,114.00 ,1101.00 ,92.00 ,1259.00 ,662.00 ,25.50 ,14.00 ,0.45 
2.00 ,996.00 ,-200.00 ,12.00 ,1048.00 ,139.00 ,959.00 ,108.00 ,1397.00 ,822.00 ,24.50 ,15.40 ,0.47 
2.40 ,997.00 ,-200.00 ,13.50 ,1100.00 ,157.00 ,896.00 ,106.00 ,1392.00 ,987.00 ,22.60 ,17.20 ,0.47 
2.10 ,1006.00 ,-200.00 ,12.00 ,1048.00 ,147.00 ,925.00 ,114.00 ,1416.00 ,966.00 ,21.20 ,18.90 ,0.47 
1.20 ,895.00 ,-200.00 ,6.70 ,845.00 ,102.00 ,1072.00 ,96.00 ,1241.00 ,763.00 ,19.10 ,22.80 ,0.50 
0.70 ,862.00 ,-200.00 ,4.80 ,751.00 ,73.00 ,1154.00 ,77.00 ,1213.00 ,617.00 ,18.40 ,24.60 ,0.52 
0.70 ,858.00 ,-200.00 ,4.80 ,756.00 ,65.00 ,1159.00 ,73.00 ,1209.00 ,564.00 ,17.30 ,25.60 ,0.50 
0.80 ,853.00 ,-200.00 ,5.00 ,762.00 ,76.00 ,1134.00 ,86.00 ,1184.00 ,646.00 ,16.50 ,24.90 ,0.46 
0.50 ,859.00 ,-200.00 ,4.30 ,727.00 ,65.00 ,1120.00 ,84.00 ,1187.00 ,753.00 ,16.70 ,28.30 ,0.53 
0.20 ,837.00 ,-200.00 ,2.70 ,634.00 ,41.00 ,1200.00 ,56.00 ,1150.00 ,669.00 ,15.50 ,32.20 ,0.56 
-200.00 ,746.00 ,-200.00 ,0.90 ,493.00 ,17.00 ,1522.00 ,31.00 ,1063.00 ,435.00 ,17.50 ,29.10 ,0.58 
-200.00 ,752.00 ,-200.00 ,1.20 ,515.00 ,-200.00 ,1472.00 ,-200.00 ,1068.00 ,436.00 ,13.30 ,35.60 ,0.54 
-200.00 ,742.00 ,-200.00 ,0.90 ,489.00 ,19.00 ,1559.00 ,30.00 ,1048.00 ,403.00 ,14.00 ,33.70 ,0.54 
0.10 ,774.00 ,-200.00 ,1.70 ,560.00 ,45.00 ,1386.00 ,51.00 ,1107.00 ,532.00 ,11.60 ,40.00 ,0.55 
0.20 ,798.00 ,-200.00 ,2.60 ,630.00 ,40.00 ,1291.00 ,45.00 ,1125.00 ,536.00 ,13.40 ,34.50 ,0.53 
1.10 ,1002.00 ,-200.00 ,8.80 ,932.00 ,101.00 ,949.00 ,82.00 ,1405.00 ,917.00 ,15.20 ,31.00 ,0.53 
3.00 ,1210.00 ,-200.00 ,22.20 ,1356.00 ,183.00 ,657.00 ,100.00 ,1786.00 ,1481.00 ,16.30 ,27.50 ,0.51 
2.10 ,1058.00 ,-200.00 ,15.30 ,1158.00 ,149.00 ,820.00 ,91.00 ,1459.00 ,1187.00 ,19.20 ,20.00 ,0.44 
2.60 ,1106.00 ,-200.00 ,14.00 ,1118.00 ,207.00 ,885.00 ,130.00 ,1451.00 ,1220.00 ,24.90 ,13.00 ,0.40 
3.20 ,1153.00 ,-200.00 ,18.50 ,1253.00 ,289.00 ,815.00 ,155.00 ,1541.00 ,1381.00 ,28.30 ,9.90 ,0.38 
2.10 ,1047.00 ,-200.00 ,13.50 ,1101.00 ,159.00 ,913.00 ,114.00 ,1391.00 ,1103.00 ,29.20 ,9.80 ,0.39 
2.20 ,1091.00 ,-200.00 ,15.80 ,1172.00 ,162.00 ,874.00 ,127.00 ,1459.00 ,1105.00 ,31.60 ,9.20 ,0.42 
2.40 ,1162.00 ,-200.00 ,18.50 ,1253.00 ,173.00 ,796.00 ,138.00 ,1595.00 ,1248.00 ,32.60 ,9.30 ,0.45 
-200.00 ,1059.00 ,-200.00 ,12.60 ,1070.00 ,-200.00 ,925.00 ,-200.00 ,1401.00 ,976.00 ,32.60 ,9.20 ,0.45 
-200.00 ,1083.00 ,-200.00 ,12.00 ,1051.00 ,-200.00 ,939.00 ,-200.00 ,1390.00 ,898.00 ,32.30 ,10.00 ,0.47 
-200.00 ,1150.00 ,-200.00 ,15.40 ,1161.00 ,-200.00 ,867.00 ,-200.00 ,1512.00 ,1038.00 ,32.10 ,10.70 ,0.50 
-200.00 ,1321.00 ,-200.00 ,24.90 ,1426.00 ,-200.00 ,720.00 ,-200.00 ,1859.00 ,1395.00 ,29.70 ,12.20 ,0.50 
-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 
-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 
-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 
-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 
-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 
-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 
-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 
-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 
-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 
-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 
-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 
-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 
-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 
-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 ,-200.00 
4.00 ,1303.00 ,-200.00 ,40.20 ,1776.00 ,-200.00 ,946.00 ,-200.00 ,1467.00 ,1608.00 ,20.40 ,35.70 ,0.84 
